time,open,high,low,close,spread,volume
2022-07-05 14:45:00,1773.275,1773.569,1767.443,1767.581,200,2185
2022-07-05 15:00:00,1767.621,1769.775,1766.775,1767.645,200,2147
2022-07-05 15:15:00,1767.608,1768.244,1765.479,1766.064,200,1627
2022-07-05 15:30:00,1766.072,1767.595,1765.012,1766.315,200,1814
2022-07-05 15:45:00,1766.347,1769.946,1766.186,1768.91,200,1489
2022-07-05 16:00:00,1768.937,1771.267,1767.722,1768.194,200,1594
2022-07-05 16:15:00,1768.183,1770.315,1766.965,1769.871,200,1340
2022-07-05 16:30:00,1769.87,1770.047,1766.363,1766.494,200,1158
2022-07-05 16:45:00,1766.493,1767.468,1765.754,1767.284,200,995
2022-07-05 17:00:00,1767.314,1767.502,1765.267,1765.557,200,1109
2022-07-05 17:15:00,1765.591,1767.169,1763.729,1764.151,200,1455
2022-07-05 17:30:00,1764.184,1765.569,1764.14,1765.513,200,1129
2022-07-05 17:45:00,1765.482,1766.741,1764.866,1764.993,200,931
2022-07-05 18:00:00,1765.025,1766.967,1764.769,1766.626,200,1079
2022-07-05 18:15:00,1766.593,1768.144,1766.231,1768.007,200,1184
2022-07-05 18:30:00,1768.02,1769.024,1767.936,1768.56,200,1090
2022-07-05 18:45:00,1768.563,1768.658,1765.966,1765.998,200,892
2022-07-05 19:00:00,1765.996,1767.957,1765.529,1767.42,200,1074
2022-07-05 19:15:00,1767.406,1768.066,1767.127,1767.4,200,797
2022-07-05 19:30:00,1767.411,1767.689,1765.827,1767.472,200,923
2022-07-05 19:45:00,1767.476,1767.584,1766.148,1767.015,200,992
2022-07-05 20:00:00,1766.982,1768.113,1766.898,1767.006,200,680
2022-07-05 20:15:00,1767.016,1767.496,1765.375,1765.474,200,472
2022-07-05 20:30:00,1765.48,1766.264,1765.352,1765.839,200,393
2022-07-05 20:45:00,1765.84,1766.157,1764.896,1764.991,200,437
2022-07-05 22:00:00,1766.42,1767.847,1765.813,1767.564,200,711
2022-07-05 22:15:00,1767.572,1768.074,1767.044,1768.047,200,529
2022-07-05 22:30:00,1768.051,1768.629,1767.98,1768.228,200,415
2022-07-05 22:45:00,1768.224,1768.432,1768.073,1768.082,200,291
2022-07-05 23:00:00,1768.088,1768.988,1767.959,1768.852,200,378
2022-07-05 23:15:00,1768.882,1768.994,1767.747,1768.163,200,460
2022-07-05 23:30:00,1768.131,1769.28,1767.85,1769.174,200,463
2022-07-05 23:45:00,1769.165,1770.029,1768.821,1769.527,200,636
2022-07-06 00:00:00,1769.524,1770.701,1768.737,1769.702,200,967
2022-07-06 00:15:00,1769.706,1769.956,1768.692,1768.951,200,773
2022-07-06 00:30:00,1768.968,1769.926,1768.797,1769.926,200,640
2022-07-06 00:45:00,1769.923,1771.113,1769.672,1771.103,200,772
2022-07-06 01:00:00,1771.109,1772.784,1770.878,1771.631,200,1188
2022-07-06 01:15:00,1771.657,1772.283,1768.869,1768.962,200,999
2022-07-06 01:30:00,1768.993,1771.225,1768.993,1770.775,200,1371
2022-07-06 01:45:00,1770.777,1771.109,1768.281,1768.406,200,1366
2022-07-06 02:00:00,1768.415,1771.073,1768.356,1771.038,200,1282
2022-07-06 02:15:00,1771.04,1771.471,1770.601,1771.308,200,729
2022-07-06 02:30:00,1771.332,1772.2,1769.68,1769.953,200,1062
2022-07-06 02:45:00,1769.964,1771.37,1769.789,1770.859,200,1015
2022-07-06 03:00:00,1770.827,1772.409,1770.514,1770.916,200,917
2022-07-06 03:15:00,1770.936,1771.346,1769.954,1770.298,200,910
2022-07-06 03:30:00,1770.328,1770.892,1769.813,1770.608,200,625
2022-07-06 03:45:00,1770.606,1770.878,1769.174,1769.207,200,681
2022-07-06 04:00:00,1769.201,1769.681,1767.787,1768.692,200,836
2022-07-06 04:15:00,1768.689,1768.943,1767.806,1768.009,200,566
2022-07-06 04:30:00,1768.006,1768.076,1766.884,1767.478,200,718
2022-07-06 04:45:00,1767.465,1767.478,1765.954,1766.566,200,687
2022-07-06 05:00:00,1766.53,1767.732,1766.202,1767.301,200,692
2022-07-06 05:15:00,1767.326,1767.948,1765.948,1766.32,200,777
2022-07-06 05:30:00,1766.355,1766.902,1763.377,1764.641,200,1767
2022-07-06 05:45:00,1764.624,1766.237,1763.037,1763.38,200,1398
2022-07-06 06:00:00,1763.345,1766.959,1763.225,1766.807,200,1675
2022-07-06 06:15:00,1766.842,1767.729,1765.799,1766.328,200,1332
2022-07-06 06:30:00,1766.296,1768.366,1765.723,1768.167,200,1379
2022-07-06 06:45:00,1768.198,1769.817,1767.64,1769.254,200,1707
2022-07-06 07:00:00,1769.219,1769.517,1766.583,1768.685,200,1875
2022-07-06 07:15:00,1768.653,1770.152,1767.965,1769.693,200,1328
2022-07-06 07:30:00,1769.663,1770.234,1767.777,1768.773,200,1146
2022-07-06 07:45:00,1768.793,1769.905,1767.347,1767.813,200,1200
2022-07-06 08:00:00,1767.805,1771.787,1767.454,1770.749,200,1352
2022-07-06 08:15:00,1770.743,1770.919,1769.146,1769.364,200,957
2022-07-06 08:30:00,1769.35,1770.507,1765.024,1765.681,200,1415
2022-07-06 08:45:00,1765.703,1767.222,1765.688,1766.175,200,1184
2022-07-06 09:00:00,1766.146,1766.927,1764.328,1766.54,200,1154
2022-07-06 09:15:00,1766.523,1767.627,1765.643,1766.511,200,1078
2022-07-06 09:30:00,1766.542,1767.453,1764.337,1765.405,200,1223
2022-07-06 09:45:00,1765.374,1765.374,1763.935,1763.999,200,909
2022-07-06 10:00:00,1763.977,1764.263,1761.009,1761.406,200,1026
2022-07-06 10:15:00,1761.399,1762.291,1760.208,1762.027,200,1060
2022-07-06 10:30:00,1762.032,1762.654,1760.115,1761.018,200,1129
2022-07-06 10:45:00,1761.038,1761.626,1760.065,1761.226,200,961
2022-07-06 11:00:00,1761.237,1762.939,1761.167,1761.628,200,1216
2022-07-06 11:15:00,1761.598,1762.834,1760.885,1761.366,200,1216
2022-07-06 11:30:00,1761.334,1763.368,1760.413,1763.083,200,1223
2022-07-06 11:45:00,1763.084,1763.428,1760.808,1763.232,200,1244
2022-07-06 12:00:00,1763.197,1764.711,1761.508,1763.039,200,1585
2022-07-06 12:15:00,1763.0,1764.839,1760.098,1760.13,200,2267
2022-07-06 12:30:00,1760.03,1763.988,1759.472,1761.943,200,2292
2022-07-06 12:45:00,1761.913,1767.914,1760.923,1765.245,200,2281
2022-07-06 13:00:00,1765.252,1767.862,1763.796,1765.48,200,2445
2022-07-06 13:15:00,1765.461,1766.337,1762.744,1763.041,200,1825
2022-07-06 13:30:00,1763.073,1765.309,1761.512,1764.281,200,2854
2022-07-06 13:45:00,1764.25,1764.25,1755.286,1760.406,200,3549
2022-07-06 14:00:00,1760.37,1760.652,1752.457,1754.014,200,4704
2022-07-06 14:15:00,1754.005,1756.918,1751.502,1755.323,200,3486
2022-07-06 14:30:00,1755.293,1756.22,1750.53,1751.011,200,2659
2022-07-06 14:45:00,1751.044,1752.371,1743.61,1743.672,200,2596
2022-07-06 15:00:00,1743.704,1744.414,1737.455,1737.687,200,3071
2022-07-06 15:15:00,1737.719,1741.1,1736.592,1738.618,200,2852
2022-07-06 15:30:00,1738.588,1740.233,1736.287,1737.663,200,2151
2022-07-06 15:45:00,1737.66,1738.468,1732.553,1733.709,200,2065
2022-07-06 16:00:00,1733.696,1735.025,1732.221,1734.559,200,2013
2022-07-06 16:15:00,1734.584,1736.452,1733.774,1734.618,200,1516
2022-07-06 16:30:00,1734.621,1736.78,1734.183,1735.261,200,1455
2022-07-06 16:45:00,1735.291,1736.495,1734.307,1735.082,200,1163
2022-07-06 17:00:00,1735.085,1737.506,1735.048,1737.12,200,1178
2022-07-06 17:15:00,1737.136,1738.472,1736.516,1737.936,200,1350
2022-07-06 17:30:00,1737.97,1739.133,1736.518,1736.592,200,947
2022-07-06 17:45:00,1736.626,1737.383,1734.862,1736.296,200,1071
2022-07-06 18:00:00,1736.298,1739.419,1734.647,1736.876,200,3123
2022-07-06 18:15:00,1736.844,1736.844,1733.442,1736.155,200,1980
2022-07-06 18:30:00,1736.124,1739.622,1735.708,1739.433,200,1790
2022-07-06 18:45:00,1739.439,1739.922,1738.732,1738.913,200,1304
2022-07-06 19:00:00,1738.951,1740.058,1737.839,1740.041,200,1235
2022-07-06 19:15:00,1740.066,1743.86,1739.882,1741.073,200,1363
2022-07-06 19:30:00,1741.087,1741.796,1740.825,1740.906,200,870
2022-07-06 19:45:00,1740.901,1741.497,1739.126,1739.363,200,1186
2022-07-06 20:00:00,1739.403,1740.446,1739.345,1740.075,200,649
2022-07-06 20:15:00,1740.074,1740.112,1739.2,1739.413,200,363
2022-07-06 20:30:00,1739.421,1739.421,1738.228,1738.493,200,480
2022-07-06 20:45:00,1738.492,1739.513,1738.321,1739.377,200,414
2022-07-06 22:00:00,1739.695,1740.755,1739.148,1739.368,200,556
2022-07-06 22:15:00,1739.385,1739.826,1739.385,1739.786,200,365
2022-07-06 22:30:00,1739.771,1739.78,1739.003,1739.117,200,310
2022-07-06 22:45:00,1739.118,1739.598,1739.004,1739.153,200,344
2022-07-06 23:00:00,1739.157,1739.201,1738.403,1739.162,200,554
2022-07-06 23:15:00,1739.156,1739.798,1738.921,1739.353,200,362
2022-07-06 23:30:00,1739.386,1740.538,1739.261,1739.921,200,685
2022-07-06 23:45:00,1739.918,1740.693,1739.855,1739.958,200,510
2022-07-07 00:00:00,1739.989,1740.049,1738.585,1739.86,200,1034
2022-07-07 00:15:00,1739.832,1741.693,1739.538,1741.333,200,817
2022-07-07 00:30:00,1741.323,1741.825,1740.874,1741.795,200,646
2022-07-07 00:45:00,1741.807,1742.531,1741.762,1741.972,200,720
2022-07-07 01:00:00,1741.971,1742.29,1740.323,1741.077,200,1291
2022-07-07 01:15:00,1741.082,1741.171,1739.431,1739.532,200,935
2022-07-07 01:30:00,1739.545,1740.502,1738.312,1738.926,200,1020
2022-07-07 01:45:00,1738.939,1739.017,1736.482,1737.386,200,1071
2022-07-07 02:00:00,1737.415,1740.251,1737.403,1739.53,200,1049
2022-07-07 02:15:00,1739.51,1740.354,1739.269,1740.082,200,661
2022-07-07 02:30:00,1740.114,1742.793,1740.039,1742.716,200,947
2022-07-07 02:45:00,1742.686,1744.524,1742.402,1744.013,200,1186
2022-07-07 03:00:00,1743.983,1746.222,1743.333,1746.179,200,1010
2022-07-07 03:15:00,1746.187,1746.566,1745.19,1745.705,200,1015
2022-07-07 03:30:00,1745.736,1746.723,1744.997,1746.66,200,606
2022-07-07 03:45:00,1746.669,1746.914,1745.462,1745.81,200,630
2022-07-07 04:00:00,1745.809,1746.316,1745.383,1746.124,200,559
2022-07-07 04:15:00,1746.112,1747.004,1745.165,1745.276,200,572
2022-07-07 04:30:00,1745.244,1745.244,1744.52,1745.001,200,510
2022-07-07 04:45:00,1744.998,1745.129,1744.055,1744.349,200,426
2022-07-07 05:00:00,1744.352,1746.681,1743.994,1746.464,200,798
2022-07-07 05:15:00,1746.494,1747.083,1745.476,1745.964,200,717
2022-07-07 05:30:00,1745.965,1747.652,1745.098,1746.42,200,1199
2022-07-07 05:45:00,1746.45,1747.49,1745.96,1746.312,200,1016
2022-07-07 06:00:00,1746.281,1746.504,1744.81,1745.692,200,1185
2022-07-07 06:15:00,1745.667,1746.416,1744.502,1745.975,200,1021
2022-07-07 06:30:00,1746.007,1746.203,1744.423,1744.738,200,1002
2022-07-07 06:45:00,1744.705,1745.707,1743.337,1743.434,200,1113
2022-07-07 07:00:00,1743.466,1744.28,1742.916,1743.19,200,1274
2022-07-07 07:15:00,1743.222,1743.293,1741.189,1741.344,200,1030
2022-07-07 07:30:00,1741.326,1744.104,1741.317,1743.68,200,1148
2022-07-07 07:45:00,1743.65,1745.415,1743.282,1744.641,200,881
2022-07-07 08:00:00,1744.622,1744.622,1741.912,1742.54,200,992
2022-07-07 08:15:00,1742.571,1743.519,1741.697,1742.674,200,967
2022-07-07 08:30:00,1742.658,1742.664,1741.04,1741.925,200,1116
2022-07-07 08:45:00,1741.898,1742.567,1740.026,1742.109,200,1146
2022-07-07 09:00:00,1742.139,1744.063,1741.348,1743.186,200,1700
2022-07-07 09:15:00,1743.154,1744.537,1742.791,1743.227,200,1119
2022-07-07 09:30:00,1743.236,1745.228,1742.452,1744.566,200,1210
2022-07-07 09:45:00,1744.598,1745.11,1742.969,1743.339,200,888
2022-07-07 10:00:00,1743.341,1744.501,1742.886,1743.406,200,946
2022-07-07 10:15:00,1743.408,1744.169,1741.5,1742.031,200,1203
2022-07-07 10:30:00,1742.047,1743.084,1741.493,1742.059,200,960
2022-07-07 10:45:00,1742.063,1743.236,1740.835,1742.603,200,1043
2022-07-07 11:00:00,1742.572,1745.141,1742.331,1744.601,200,963
2022-07-07 11:15:00,1744.589,1744.594,1742.55,1743.305,200,940
2022-07-07 11:30:00,1743.293,1745.11,1742.745,1744.331,200,1109
2022-07-07 11:45:00,1744.325,1744.97,1743.437,1743.669,200,1005
2022-07-07 12:00:00,1743.674,1744.702,1742.978,1744.226,200,1344
2022-07-07 12:15:00,1744.232,1745.879,1740.975,1741.328,200,2252
2022-07-07 12:30:00,1741.359,1742.093,1739.859,1741.528,200,1996
2022-07-07 12:45:00,1741.502,1741.847,1738.335,1739.536,200,1712
2022-07-07 13:00:00,1739.571,1741.802,1737.937,1740.815,200,1976
2022-07-07 13:15:00,1740.847,1743.931,1740.096,1742.656,200,1822
2022-07-07 13:30:00,1742.704,1746.236,1741.422,1744.815,200,2643
2022-07-07 13:45:00,1744.805,1748.761,1744.408,1747.032,200,2353
2022-07-07 14:00:00,1747.013,1748.998,1746.035,1746.036,200,2060
2022-07-07 14:15:00,1746.026,1746.385,1743.908,1743.985,200,1481
2022-07-07 14:30:00,1743.974,1747.531,1743.475,1744.278,200,1561
2022-07-07 14:45:00,1744.268,1745.106,1741.126,1741.756,200,1551
2022-07-07 15:00:00,1741.724,1742.937,1740.754,1741.311,200,1453
2022-07-07 15:15:00,1741.307,1742.288,1740.388,1740.711,200,1256
2022-07-07 15:30:00,1740.717,1742.26,1740.273,1741.02,200,1034
2022-07-07 15:45:00,1741.021,1741.169,1739.452,1739.721,200,1068
2022-07-07 16:00:00,1739.753,1741.178,1739.611,1740.675,200,933
2022-07-07 16:15:00,1740.644,1741.632,1740.08,1740.958,200,793
2022-07-07 16:30:00,1740.952,1742.485,1740.883,1742.333,200,799
2022-07-07 16:45:00,1742.337,1742.888,1741.423,1742.638,200,740
2022-07-07 17:00:00,1742.607,1742.977,1741.198,1741.198,200,858
2022-07-07 17:15:00,1741.208,1741.968,1740.392,1740.503,200,1121
2022-07-07 17:30:00,1740.468,1740.778,1739.641,1739.851,200,744
2022-07-07 17:45:00,1739.848,1740.61,1739.105,1740.387,200,633
2022-07-07 18:00:00,1740.417,1741.064,1739.924,1740.146,200,551
2022-07-07 18:15:00,1740.138,1740.485,1739.391,1740.346,200,739
2022-07-07 18:30:00,1740.315,1740.98,1740.189,1740.373,200,529
2022-07-07 18:45:00,1740.342,1740.584,1739.566,1739.85,200,534
2022-07-07 19:00:00,1739.841,1741.034,1739.171,1739.407,200,628
2022-07-07 19:15:00,1739.408,1740.738,1738.665,1740.622,200,616
2022-07-07 19:30:00,1740.592,1741.07,1740.234,1740.578,200,560
2022-07-07 19:45:00,1740.545,1740.942,1740.215,1740.688,200,652
2022-07-07 20:00:00,1740.657,1740.896,1740.008,1740.86,200,404
2022-07-07 20:15:00,1740.861,1741.025,1740.281,1740.282,200,185
2022-07-07 20:30:00,1740.314,1740.403,1740.042,1740.131,200,186
2022-07-07 20:45:00,1740.134,1740.393,1739.63,1740.098,200,332
2022-07-07 22:00:00,1740.18,1740.964,1740.18,1740.826,200,357
2022-07-07 22:15:00,1740.824,1741.105,1740.539,1740.9,200,337
2022-07-07 22:30:00,1740.901,1740.901,1739.465,1739.479,200,325
2022-07-07 22:45:00,1739.482,1739.921,1739.208,1739.76,200,302
2022-07-07 23:00:00,1739.753,1739.753,1738.882,1739.19,200,386
2022-07-07 23:15:00,1739.192,1739.727,1739.131,1739.613,200,253
2022-07-07 23:30:00,1739.619,1741.604,1739.445,1741.193,200,434
2022-07-07 23:45:00,1741.226,1741.819,1740.829,1741.722,200,461
2022-07-08 00:00:00,1741.754,1742.132,1740.901,1741.837,200,676
2022-07-08 00:15:00,1741.841,1743.702,1741.704,1743.097,200,642
2022-07-08 00:30:00,1743.128,1743.525,1742.932,1743.058,200,592
2022-07-08 00:45:00,1743.065,1744.835,1743.065,1744.663,200,652
2022-07-08 01:00:00,1744.623,1746.56,1743.712,1746.208,200,939
2022-07-08 01:15:00,1746.211,1746.333,1744.195,1744.291,200,873
2022-07-08 01:30:00,1744.294,1744.784,1743.82,1744.484,200,789
2022-07-08 01:45:00,1744.482,1744.485,1742.444,1743.409,200,834
2022-07-08 02:00:00,1743.42,1743.795,1742.278,1742.783,200,800
2022-07-08 02:15:00,1742.779,1743.791,1742.573,1743.167,200,563
2022-07-08 02:30:00,1743.162,1743.498,1742.434,1743.498,200,812
2022-07-08 02:45:00,1743.468,1743.5,1742.33,1742.796,200,1132
2022-07-08 03:00:00,1742.808,1742.808,1740.967,1741.613,200,1160
2022-07-08 03:15:00,1741.619,1742.064,1740.63,1741.893,200,994
2022-07-08 03:30:00,1741.899,1743.454,1741.88,1742.708,200,919
2022-07-08 03:45:00,1742.71,1743.158,1742.143,1742.435,200,738
2022-07-08 04:00:00,1742.43,1742.432,1741.532,1741.76,200,701
2022-07-08 04:15:00,1741.768,1741.813,1739.578,1740.512,200,882
2022-07-08 04:30:00,1740.48,1741.457,1739.953,1740.888,200,658
2022-07-08 04:45:00,1740.872,1742.196,1740.781,1741.98,200,577
2022-07-08 05:00:00,1741.963,1742.064,1740.181,1740.481,200,779
2022-07-08 05:15:00,1740.494,1741.334,1740.286,1741.092,200,771
2022-07-08 05:30:00,1741.118,1742.593,1740.143,1741.562,200,990
2022-07-08 05:45:00,1741.558,1743.44,1741.337,1743.122,200,1042
2022-07-08 06:00:00,1743.092,1743.833,1741.922,1741.992,200,996
2022-07-08 06:15:00,1741.99,1743.835,1741.764,1743.635,200,835
2022-07-08 06:30:00,1743.668,1743.712,1742.454,1742.698,200,722
2022-07-08 06:45:00,1742.7,1743.197,1742.186,1742.82,200,683
2022-07-08 07:00:00,1742.786,1742.786,1741.648,1742.698,200,896
2022-07-08 07:15:00,1742.73,1742.839,1738.8,1740.078,200,1127
2022-07-08 07:30:00,1740.047,1740.502,1733.64,1734.377,200,1637
2022-07-08 07:45:00,1734.346,1736.521,1733.1,1736.521,200,1407
2022-07-08 08:00:00,1736.523,1743.304,1736.207,1742.196,200,1501
2022-07-08 08:15:00,1742.186,1742.432,1735.629,1737.469,200,1364
2022-07-08 08:30:00,1737.439,1739.844,1736.911,1738.138,200,1074
2022-07-08 08:45:00,1738.169,1738.917,1734.935,1737.869,200,1155
2022-07-08 09:00:00,1737.835,1738.848,1735.143,1736.513,200,1128
2022-07-08 09:15:00,1736.48,1737.54,1734.821,1736.466,200,1023
2022-07-08 09:30:00,1736.459,1737.532,1736.22,1736.948,200,837
2022-07-08 09:45:00,1736.951,1738.704,1736.417,1738.428,200,738
2022-07-08 10:00:00,1738.395,1738.395,1736.087,1737.073,200,841
2022-07-08 10:15:00,1737.041,1740.809,1736.797,1740.341,200,1006
2022-07-08 10:30:00,1740.324,1743.106,1740.324,1742.225,200,907
2022-07-08 10:45:00,1742.218,1742.646,1740.971,1741.025,200,866
2022-07-08 11:00:00,1741.017,1741.466,1739.4,1740.167,200,985
2022-07-08 11:15:00,1740.159,1740.777,1739.167,1740.181,200,813
2022-07-08 11:30:00,1740.212,1741.955,1740.212,1741.6,200,861
2022-07-08 11:45:00,1741.606,1742.058,1740.654,1740.913,200,846
2022-07-08 12:00:00,1740.915,1744.347,1740.57,1744.29,200,1451
2022-07-08 12:15:00,1744.295,1745.587,1738.988,1740.94,200,2046
2022-07-08 12:30:00,1740.905,1742.531,1732.813,1736.565,200,6021
2022-07-08 12:45:00,1736.532,1740.267,1734.198,1738.574,200,3075
2022-07-08 13:00:00,1738.556,1741.617,1737.988,1740.16,200,2677
2022-07-08 13:15:00,1740.145,1743.669,1739.878,1741.7,200,2781
2022-07-08 13:30:00,1741.733,1742.688,1738.83,1738.967,200,2635
2022-07-08 13:45:00,1738.947,1739.978,1736.422,1736.873,200,2200
2022-07-08 14:00:00,1736.841,1744.477,1736.702,1743.397,200,2249
2022-07-08 14:15:00,1743.375,1744.002,1741.688,1743.511,200,1803
2022-07-08 14:30:00,1743.542,1748.535,1743.542,1748.516,200,2383
2022-07-08 14:45:00,1748.547,1752.349,1746.389,1747.87,200,2421
2022-07-08 15:00:00,1747.902,1748.722,1745.236,1745.779,200,1513
2022-07-08 15:15:00,1745.813,1746.079,1743.483,1745.012,200,1455
2022-07-08 15:30:00,1744.98,1745.516,1743.611,1744.922,200,1182
2022-07-08 15:45:00,1744.954,1745.003,1742.293,1742.414,200,919
2022-07-08 16:00:00,1742.448,1742.91,1741.759,1742.415,200,934
2022-07-08 16:15:00,1742.413,1744.488,1741.784,1741.784,200,924
2022-07-08 16:30:00,1741.772,1742.32,1740.526,1741.295,200,965
2022-07-08 16:45:00,1741.298,1742.709,1740.957,1742.181,200,898
2022-07-08 17:00:00,1742.216,1743.209,1741.69,1742.548,200,828
2022-07-08 17:15:00,1742.544,1743.863,1742.011,1743.696,200,953
2022-07-08 17:30:00,1743.733,1744.259,1742.527,1742.744,200,752
2022-07-08 17:45:00,1742.728,1744.057,1742.72,1743.717,200,594
2022-07-08 18:00:00,1743.751,1744.239,1743.339,1743.497,200,582
2022-07-08 18:15:00,1743.484,1743.551,1742.809,1743.19,200,608
2022-07-08 18:30:00,1743.197,1743.711,1742.819,1743.124,200,469
2022-07-08 18:45:00,1743.089,1743.089,1741.653,1741.782,200,508
2022-07-08 19:00:00,1741.787,1742.694,1741.489,1742.365,200,574
2022-07-08 19:15:00,1742.391,1743.44,1742.331,1742.959,200,568
2022-07-08 19:30:00,1742.991,1743.021,1741.104,1742.221,200,564
2022-07-08 19:45:00,1742.214,1742.43,1741.062,1741.286,200,672
2022-07-08 20:00:00,1741.317,1742.297,1741.27,1742.22,200,475
2022-07-08 20:15:00,1742.2,1742.2,1741.197,1741.405,200,279
2022-07-08 20:30:00,1741.418,1741.774,1741.229,1741.742,200,229
2022-07-08 20:45:00,1741.743,1742.697,1741.384,1742.249,200,378
2022-07-10 22:00:00,1741.088,1743.221,1740.873,1742.825,200,516
2022-07-10 22:15:00,1742.856,1744.589,1742.823,1743.612,200,541
2022-07-10 22:30:00,1743.61,1743.895,1743.226,1743.605,200,456
2022-07-10 22:45:00,1743.602,1744.016,1742.927,1743.727,200,401
2022-07-10 23:00:00,1743.696,1744.158,1743.137,1743.785,200,523
2022-07-10 23:15:00,1743.782,1743.782,1742.872,1743.519,200,394
2022-07-10 23:30:00,1743.512,1743.875,1742.446,1742.834,200,448
2022-07-10 23:45:00,1742.803,1743.134,1741.71,1741.965,200,611
2022-07-11 00:00:00,1741.998,1742.107,1740.452,1740.639,200,807
2022-07-11 00:15:00,1740.608,1741.353,1739.764,1741.059,200,742
2022-07-11 00:30:00,1741.09,1742.404,1740.158,1740.361,200,771
2022-07-11 00:45:00,1740.395,1742.911,1740.395,1741.587,200,799
2022-07-11 01:00:00,1741.588,1741.784,1738.624,1740.571,200,1533
2022-07-11 01:15:00,1740.541,1741.201,1739.193,1739.295,200,1138
2022-07-11 01:30:00,1739.328,1740.091,1738.474,1739.601,200,1296
2022-07-11 01:45:00,1739.633,1740.7,1738.544,1740.012,200,1236
2022-07-11 02:00:00,1740.021,1741.907,1739.761,1740.736,200,1171
2022-07-11 02:15:00,1740.738,1742.6,1740.696,1742.22,200,764
2022-07-11 02:30:00,1742.236,1743.548,1741.109,1741.732,200,1277
2022-07-11 02:45:00,1741.734,1742.091,1741.335,1741.599,200,689
2022-07-11 03:00:00,1741.629,1743.071,1741.598,1742.242,200,684
2022-07-11 03:15:00,1742.236,1742.4,1741.471,1742.1,200,669
2022-07-11 03:30:00,1742.122,1742.988,1741.611,1741.663,200,561
2022-07-11 03:45:00,1741.679,1742.66,1741.456,1742.585,200,457
2022-07-11 04:00:00,1742.584,1742.734,1741.308,1741.787,200,600
2022-07-11 04:15:00,1741.765,1741.889,1740.735,1741.344,200,487
2022-07-11 04:30:00,1741.339,1742.248,1741.215,1742.248,200,553
2022-07-11 04:45:00,1742.25,1742.529,1741.601,1742.334,200,479
2022-07-11 05:00:00,1742.301,1742.431,1741.593,1742.176,200,552
2022-07-11 05:15:00,1742.183,1742.337,1741.739,1741.834,200,475
2022-07-11 05:30:00,1741.833,1742.338,1740.672,1740.844,200,980
2022-07-11 05:45:00,1740.812,1741.077,1739.836,1740.449,200,1113
2022-07-11 06:00:00,1740.479,1740.903,1739.625,1739.84,200,1206
2022-07-11 06:15:00,1739.87,1741.14,1739.657,1740.235,200,964
2022-07-11 06:30:00,1740.243,1740.939,1740.06,1740.378,200,857
2022-07-11 06:45:00,1740.383,1741.063,1739.35,1739.422,200,881
2022-07-11 07:00:00,1739.453,1740.737,1738.491,1740.191,200,1243
2022-07-11 07:15:00,1740.196,1740.304,1738.049,1738.489,200,976
2022-07-11 07:30:00,1738.497,1739.202,1736.682,1737.269,200,1008
2022-07-11 07:45:00,1737.266,1738.279,1735.926,1736.735,200,1089
2022-07-11 08:00:00,1736.733,1738.092,1736.47,1737.68,200,964
